node_index,body_id,value
1440,2450,1
1441,2451,1
1442,2452,1
1443,2457,1
1444,2462,1
1445,2463,1
1446,2465,1
1447,2466,1
1448,2469,1
1449,2470,1
1450,2471,1
1451,2472,1
1452,2473,1
1453,2474,1
1454,2477,1
1455,2482,1
1456,2484,1
1457,2490,1
1458,2493,1
1459,2495,1
1460,2501,1
1461,2502,1
1462,2503,1
1463,2505,1
1464,2506,1
1465,2507,1
1466,2508,1
1467,2509,1
1468,2510,1
1469,2515,1
1470,2517,1
1471,2518,1
1472,2519,1
1473,2520,1
1474,2521,1
1475,2522,1
1476,2526,1
1477,2529,1
1478,2530,1
1479,2532,1
1480,2533,1
1481,2534,1
1482,2535,1
1483,2536,1
1484,2538,1
1485,2539,1
1486,2540,1
1487,2547,1
1488,2548,1
1489,2550,1
1490,2554,1
1491,2558,1
1492,2560,1
1493,2561,1
1494,2562,1
1495,2563,1
1496,2567,1
1497,2569,1
1498,2570,1
1499,2571,1
1500,2572,1
1501,2573,1
1502,2575,1
1503,2576,1
1504,2578,1
1505,2580,1
1506,2581,1
1507,2583,1
1508,2585,1
1509,2586,1
1510,2587,1
1511,2588,1
1512,2589,1
1513,2590,1
1514,2591,1
1515,2592,1
1516,2598,1
1517,2599,1
1518,2601,1
1519,2603,1
1520,2604,1
1521,2605,1
1522,2606,1
1523,2607,1
1524,2610,1
1525,2611,1
1526,2612,1
1527,2613,1
1528,2618,1
1529,2620,1
1530,2621,1
1531,2622,1
1532,2623,1
1533,2625,1
1534,2627,1
1535,2628,1
1536,2629,1
1537,2630,1
1538,2631,1
1539,2638,1
1540,2640,1
1541,2641,1
1542,2642,1
1543,2643,1
1544,2645,1
1545,2646,1
1546,2648,1
1547,2650,1
1548,2652,1
1549,2653,1
1550,2656,1
1551,2659,1
1552,2660,1
1553,2662,1
1554,2663,1
1555,2664,1
1556,2665,1
1557,2666,1
1558,2667,1
1559,2668,1
1560,2670,1
1561,2671,1
1562,2672,1
1563,2674,1
1564,2675,1
1565,2677,1
1566,2680,1
1567,2681,1
1568,2682,1
1569,2684,1
1570,2686,1
1571,2687,1
1572,2688,1
1573,2689,1
1574,2690,1
1575,2693,1
1576,2694,1
1577,2696,1
1578,2697,1
1579,2698,1
1580,2699,1
1581,2701,1
1582,2704,1
1583,2706,1
1584,2707,1
1585,2708,1
1586,2709,1
1587,2715,1
1588,2718,1
1589,2721,1
