label,count,+1,0,-1,entropy,purity
ORN_VM7d,43,43,0,0,-0.000000,1.000000
ORN_VM7d_R,1,1,0,0,-0.000000,1.000000
ORN_VM7v,11,11,0,0,-0.000000,1.000000
ORN_VM7v_L,9,9,0,0,-0.000000,1.000000
ORN_VM7v_R,7,7,0,0,-0.000000,1.000000
ORN_V_R,41,41,0,0,-0.000000,1.000000
ORNpiece,1,1,0,0,-0.000000,1.000000
Out-of-bounds,2,2,0,0,-0.000000,1.000000
P1-9(PB19)_L,1,1,0,0,-0.000000,1.000000
P1-9(PB19)_R,1,1,0,0,-0.000000,1.000000
P6-8P9(PB14)_L,2,2,0,0,-0.000000,1.000000
P6-8P9(PB14)_R,2,2,0,0,-0.000000,1.000000
PAL01_L,1,1,0,0,-0.000000,1.000000
PAL01_R,1,1,0,0,-0.000000,1.000000
PAL02(ADL27)_L,1,1,0,0,-0.000000,1.000000
PAL02_R,1,1,0,0,-0.000000,1.000000
PAL03(ADL17)_L,1,1,0,0,-0.000000,1.000000
PAL03_R,1,1,0,0,-0.000000,1.000000
PAM01_a(y5)_L,13,13,0,0,-0.000000,1.000000
PAM01_a(y5)_R,12,12,0,0,-0.000000,1.000000
PAM01_b(y5)_L,7,7,0,0,-0.000000,1.000000
PAM01_b(y5)_R,7,7,0,0,-0.000000,1.000000
PAM02(B'2a)_L,7,7,0,0,-0.000000,1.000000
PAM02(B'2a)_R,8,8,0,0,-0.000000,1.000000
PAM03(B2B'2a)_L,3,3,0,0,-0.000000,1.000000
PAM03(B2B'2a)_R,4,4,0,0,-0.000000,1.000000
PAM04_a(B2)_L,16,16,0,0,-0.000000,1.000000
PAM04_a(B2)_R,15,15,0,0,-0.000000,1.000000
PAM04_b(B2)(ADM02)_L,1,1,0,0,-0.000000,1.000000
PAM04_b(B2)_R,1,1,0,0,-0.000000,1.000000
PAM05(B'2p)_L,8,8,0,0,-0.000000,1.000000
PAM05(B'2p)_R,10,10,0,0,-0.000000,1.000000
PAM06_a(B'2m)_L,13,13,0,0,-0.000000,1.000000
PAM06_a(B'2m)_R,11,11,0,0,-0.000000,1.000000
PAM06_b(B'2m)_L,5,5,0,0,-0.000000,1.000000
PAM06_b(B'2m)_R,4,4,0,0,-0.000000,1.000000
PAM07(y4<y1y2)_L,7,7,0,0,-0.000000,1.000000
PAM07(y4<y1y2)_R,5,5,0,0,-0.000000,1.000000
PAM08_a(y4)_L,7,7,0,0,-0.000000,1.000000
PAM08_a(y4)_R,8,8,0,0,-0.000000,1.000000
PAM08_b(y4)_L,4,4,0,0,-0.000000,1.000000
PAM08_b(y4)_R,5,5,0,0,-0.000000,1.000000
PAM08_c(y4)_L,4,4,0,0,-0.000000,1.000000
PAM08_c(y4)_R,4,4,0,0,-0.000000,1.000000
PAM08_d(y4)_L,1,1,0,0,-0.000000,1.000000
PAM08_d(y4)_R,1,1,0,0,-0.000000,1.000000
PAM08_e(y4)_L,5,5,0,0,-0.000000,1.000000
PAM08_e(y4)_R,8,8,0,0,-0.000000,1.000000
PAM09(B1ped)_L,5,5,0,0,-0.000000,1.000000
PAM09(B1ped)_R,6,6,0,0,-0.000000,1.000000
PAM10(B1)_L,8,8,0,0,-0.000000,1.000000
PAM10(B1)_R,6,6,0,0,-0.000000,1.000000
PAM11(a1)_L,7,7,0,0,-0.000000,1.000000
PAM11(a1)_R,7,7,0,0,-0.000000,1.000000
PAM12(y3)_L,12,12,0,0,-0.000000,1.000000
PAM12(y3)_R,11,11,0,0,-0.000000,1.000000
PAM13(B'1ap)_L,7,7,0,0,-0.000000,1.000000
PAM13(B'1ap)_R,7,7,0,0,-0.000000,1.000000
PAM14(B'1m)_L,8,8,0,0,-0.000000,1.000000
PAM14(B'1m)_R,8,8,0,0,-0.000000,1.000000
PAM15_a(y5B'2a)_L,1,1,0,0,-0.000000,1.000000
PAM15_a(y5B'2a)_R,1,1,0,0,-0.000000,1.000000
PAM15_b(y5B'2a)_L,1,1,0,0,-0.000000,1.000000
PAM15_b(y5B'2a)_R,2,2,0,0,-0.000000,1.000000
PEG(PB07)_L1,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L2,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L3,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L4,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L5,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L6,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L7,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L8,1,1,0,0,-0.000000,1.000000
PEG(PB07)_L9,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R1,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R2,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R3,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R4,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R5,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R6,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R7,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R8,1,1,0,0,-0.000000,1.000000
PEG(PB07)_R9,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_L2,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_L3,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_L4,2,2,0,0,-0.000000,1.000000
PEN_a(PB06a)_L5,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_L6,2,2,0,0,-0.000000,1.000000
PEN_a(PB06a)_L7,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_L8,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_L9,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_R2,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_R3,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_R4,2,2,0,0,-0.000000,1.000000
PEN_a(PB06a)_R5,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_R6,2,2,0,0,-0.000000,1.000000
PEN_a(PB06a)_R7,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_R8,1,1,0,0,-0.000000,1.000000
PEN_a(PB06a)_R9,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_L2,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_L3,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_L4,2,2,0,0,-0.000000,1.000000
PEN_b(PB06b)_L5,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_L6,2,2,0,0,-0.000000,1.000000
PEN_b(PB06b)_L7,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_L8,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_L9,2,2,0,0,-0.000000,1.000000
PEN_b(PB06b)_R2,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_R3,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_R4,2,2,0,0,-0.000000,1.000000
PEN_b(PB06b)_R5,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_R6,2,2,0,0,-0.000000,1.000000
PEN_b(PB06b)_R7,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_R8,1,1,0,0,-0.000000,1.000000
PEN_b(PB06b)_R9,2,2,0,0,-0.000000,1.000000
PFGs(PB10)_L1_C9_irreg,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L2_C2,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L3_C3,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L4_C4,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L5_C5,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L6_C6,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L7_C7,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L8_C8,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_L9_C9,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R1_C1_irreg,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R2_C8,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R3_C7,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R4_C6,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R5_C5,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R6_C4,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R7_C3,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R8_C2,1,1,0,0,-0.000000,1.000000
PFGs(PB10)_R9_C1,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L1_C8_irreg,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L2_C3,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L3_C4,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L4_C5,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L5_C6,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L6_C7,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_L7_C9,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R1_C2_irreg,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R2_C7,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R3_C6,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R4_C5,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R5_C4,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R6_C3,1,1,0,0,-0.000000,1.000000
PFL1(PB12a)_R7_C1,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_L1_C5,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_L2_C6,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_L3_C7,2,2,0,0,-0.000000,1.000000
PFL2(PB12b)_L4_C8,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_L5_C9,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_R1_C4,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_R2_C4,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_R3_C3,2,2,0,0,-0.000000,1.000000
PFL2(PB12b)_R4_C2,1,1,0,0,-0.000000,1.000000
PFL2(PB12b)_R5_C1,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_L1_C3,2,2,0,0,-0.000000,1.000000
PFL3(PB12c)_L1_C8_irreg,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_L2_C4,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_L2_C9_irreg,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_L3_C5,2,2,0,0,-0.000000,1.000000
PFL3(PB12c)_L4_C6,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_L5_C7,2,2,0,0,-0.000000,1.000000
PFL3(PB12c)_L6_C8,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_L7_C9,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_R1_C2_irreg,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_R1_C7,2,2,0,0,-0.000000,1.000000
PFL3(PB12c)_R2_C1_irreg,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_R2_C6,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_R3_C5,2,2,0,0,-0.000000,1.000000
PFL3(PB12c)_R4_C4,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_R5_C3,2,2,0,0,-0.000000,1.000000
PFL3(PB12c)_R6_C2,1,1,0,0,-0.000000,1.000000
PFL3(PB12c)_R7_C1,1,1,0,0,-0.000000,1.000000
PFNa(PB03)_L2_C1,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_L3_C2,2,2,0,0,-0.000000,1.000000
PFNa(PB03)_L4_C3,6,6,0,0,-0.000000,1.000000
PFNa(PB03)_L5_C4,2,2,0,0,-0.000000,1.000000
PFNa(PB03)_L6_C5,6,6,0,0,-0.000000,1.000000
PFNa(PB03)_L7_C6,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_L8_C7,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_L8_C8,1,1,0,0,-0.000000,1.000000
PFNa(PB03)_L9_C9,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_R2_C9,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_R3_C8,2,2,0,0,-0.000000,1.000000
PFNa(PB03)_R4_C7,6,6,0,0,-0.000000,1.000000
PFNa(PB03)_R5_C6,2,2,0,0,-0.000000,1.000000
PFNa(PB03)_R6_C5,6,6,0,0,-0.000000,1.000000
PFNa(PB03)_R7_C4,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_R8_C2,1,1,0,0,-0.000000,1.000000
PFNa(PB03)_R8_C3,3,3,0,0,-0.000000,1.000000
PFNa(PB03)_R9_C1,3,3,0,0,-0.000000,1.000000
PFNd(PB04)_L2_C1,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_L3_C2,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_L4_C3,4,4,0,0,-0.000000,1.000000
PFNd(PB04)_L5_C4,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_L6_C5,4,4,0,0,-0.000000,1.000000
PFNd(PB04)_L7_C6,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_L8_C7,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_L9_C8,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_R2_C8,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_R3_C7,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_R4_C6,4,4,0,0,-0.000000,1.000000
PFNd(PB04)_R5_C5,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_R6_C4,4,4,0,0,-0.000000,1.000000
PFNd(PB04)_R7_C3,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_R8_C2,2,2,0,0,-0.000000,1.000000
PFNd(PB04)_R9_C1,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L2_C1,1,1,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L3_C2,1,1,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L4_C3,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L5_C4,1,1,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L6_C5,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L7_C6,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L8_C7,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_L9_C9,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R2_C9,1,1,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R3_C8,1,1,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R4_C7,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R5_C6,1,1,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R6_C5,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R7_C4,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R8_C3,2,2,0,0,-0.000000,1.000000
PFNm_a(PB02a)_R9_C1,2,2,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L2_C1,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L3_C2,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L4_C3,2,2,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L5_C4,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L6_C5,2,2,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L8_C7,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_L9_C9,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R2_C9,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R3_C8,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R4_C7,2,2,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R5_C6,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R6_C5,2,2,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R8_C3,1,1,0,0,-0.000000,1.000000
PFNm_b(PB02b)_R9_C1,1,1,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L2_C1,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L3_C2,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L4_C3,4,4,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L5_C4,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L6_C5,6,6,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L7_C6,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L8_C7,4,4,0,0,-0.000000,1.000000
PFNp_a(PB01a)_L9_C8,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R2_C9,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R3_C8,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R4_C7,4,4,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R5_C6,2,2,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R6_C5,7,7,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R7_C4,3,3,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R8_C3,4,4,0,0,-0.000000,1.000000
PFNp_a(PB01a)_R9_C2,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L2_C1,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L3_C2,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L4_C3,9,9,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L5_C4,4,4,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L6_C5,11,11,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L6_C5_irreg,1,1,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L7_C6,6,6,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L8_C7,7,7,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L9_C8,3,3,0,0,-0.000000,1.000000
PFNp_b(PB01b)_L9_C9,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R2_C9,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R3_C8,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R4_C7,10,10,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R5_C6,5,5,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R6_C5,12,12,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R7_C4,6,6,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R8_C3,8,8,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R9_C1,7,7,0,0,-0.000000,1.000000
PFNp_b(PB01b)_R9_C2,1,1,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L2_C1,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L3_C2,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L4_C3,4,4,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L5_C4,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L6_C5,6,6,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L7_C6,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L8_C7,3,3,0,0,-0.000000,1.000000
PFNp_c(PB01c)_L9_C9,4,4,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R2_C9,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R3_C8,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R4_C7,4,4,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R5_C6,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R6_C5,4,4,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R7_C4,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R8_C3,2,2,0,0,-0.000000,1.000000
PFNp_c(PB01c)_R9_C1,3,3,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L2_C1,1,1,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L3_C2,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L4_C3,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L5_C4,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L6_C5,1,1,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L7_C6,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L8_C7,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L9_C8,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L_C3_irreg,1,1,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L_C5_irreg,1,1,0,0,-0.000000,1.000000
PFNp_d(PB01a)_L_C7_irreg,1,1,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R2_C9,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R3_C8,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R4_C7,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R5_C6,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R6_C5,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R7_C4,1,1,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R8_C3,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R9_C2,2,2,0,0,-0.000000,1.000000
PFNp_d(PB01a)_R_C8_irreg,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L2_C1,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L3_C2,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L4_C3,2,2,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L5_C4,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L6_C5,2,2,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L7_C6,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L8_C7,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_L9_C8,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R2_C9,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R3_C8,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R4_C7,2,2,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R5_C6,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R6_C5,2,2,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R7_C4,1,1,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R8_C3,2,2,0,0,-0.000000,1.000000
PFNp_e(PB01a)_R9_C2,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_L2_C1,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_L3_C2,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_L4_C3,2,2,0,0,-0.000000,1.000000
PFNv(PB05)_L5_C4,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_L6_C5,2,2,0,0,-0.000000,1.000000
PFNv(PB05)_L7_C7,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_L8_C7,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_L9_C9,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_R2_C9,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_R3_C8,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_R4_C7,2,2,0,0,-0.000000,1.000000
PFNv(PB05)_R5_C6,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_R6_C5,2,2,0,0,-0.000000,1.000000
PFNv(PB05)_R7_C3,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_R8_C3,1,1,0,0,-0.000000,1.000000
PFNv(PB05)_R9_C1,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_L1_C9_irreg,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_L2_C2,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_L3_C3,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_L4_C4,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_L5_C5,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_L6_C6,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_L6_C7,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_L7_C7,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_L8_C8,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_R1_C1_irreg,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_R2_C8,3,3,0,0,-0.000000,1.000000
PFR_a(PB11a)_R3_C7,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_R4_C6,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_R5_C5,2,2,0,0,-0.000000,1.000000
PFR_a(PB11a)_R6_C3,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_R6_C4,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_R7_C3,1,1,0,0,-0.000000,1.000000
PFR_a(PB11a)_R8_C2,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L1_C2,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L1_C9_irreg,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L3_C3,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L3_C4,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L4_C5,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L5_C6,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L6_C7,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_L7_C8,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R1_C1_irreg,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R1_C8,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R3_C6,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R3_C7,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R4_C5,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R5_C4,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R6_C3,1,1,0,0,-0.000000,1.000000
PFR_b(PB11b)_R7_C2,1,1,0,0,-0.000000,1.000000
PI1_a,8,8,0,0,-0.000000,1.000000
PI1_b,8,8,0,0,-0.000000,1.000000
PI1_c,6,6,0,0,-0.000000,1.000000
PI2,6,4,2,0,0.918296,0.666667
PI3,6,5,1,0,0.650022,0.833333
PLP001_R,1,1,0,0,-0.000000,1.000000
PLP002_R,1,1,0,0,-0.000000,1.000000
PLP003_R,1,1,0,0,-0.000000,1.000000
PLP004_R,1,1,0,0,-0.000000,1.000000
PLP005_R,1,1,0,0,-0.000000,1.000000
PLP006_R,1,1,0,0,-0.000000,1.000000
PLP007_R,1,1,0,0,-0.000000,1.000000
PLP008_R,1,1,0,0,-0.000000,1.000000
PLP009_R,3,3,0,0,-0.000000,1.000000
PLP010_R,1,1,0,0,-0.000000,1.000000
PLP011_R,1,1,0,0,-0.000000,1.000000
PLP012_R,1,1,0,0,-0.000000,1.000000
PLP013_R,2,2,0,0,-0.000000,1.000000
PLP014_R,1,1,0,0,-0.000000,1.000000
PLP015_R,2,2,0,0,-0.000000,1.000000
PLP016_R,1,1,0,0,-0.000000,1.000000
PLP017_R,2,2,0,0,-0.000000,1.000000
PLP018_R,2,2,0,0,-0.000000,1.000000
PLP019_R,1,1,0,0,-0.000000,1.000000
PLP020_R,1,1,0,0,-0.000000,1.000000
