node_index,body_id,value
787,1056,1
788,1087,1
789,1137,1
790,1187,1
791,1201,1
792,1202,1
793,1204,1
794,1231,1
795,1246,1
796,1293,1
797,1300,1
798,1330,1
799,1385,1
800,1448,1
801,1500,1
802,29,1
803,77,1
804,133,1
805,134,1
806,178,1
807,192,1
808,259,1
809,316,1
810,360,1
811,423,1
812,504,1
813,638,1
814,639,1
815,706,1
816,733,1
817,879,1
818,882,1
819,900,1
820,933,1
821,991,1
822,1015,1
823,1041,1
824,1113,1
825,1135,1
826,1142,1
827,1222,1
828,1278,1
829,1304,1
830,1310,1
831,1341,1
832,1360,1
833,1411,1
834,1482,1
835,30,1
836,135,1
837,197,1
838,198,1
839,236,1
840,372,1
841,428,1
842,505,1
843,724,1
844,1018,1
845,1063,1
846,1077,1
847,1211,1
848,1265,1
849,1339,1
850,1388,1
851,1452,1
852,31,1
853,369,1
854,924,1
855,1189,1
856,1308,1
857,1368,1
858,1446,1
859,32,1
860,260,1
861,431,1
862,606,1
863,780,1
864,1238,1
865,1425,1
866,33,1
867,81,1
868,137,1
869,318,1
870,430,1
871,642,1
872,758,1
873,1069,1
874,1084,1
875,1122,1
876,1198,1
877,1216,1
878,1354,1
879,1396,1
880,1399,1
881,1559,1
882,1563,1
883,1572,1
884,1749,1
885,138,1
886,139,1
887,432,1
888,506,1
889,862,1
890,963,1
891,1173,1
892,1347,1
893,1387,1
894,1469,1
895,1495,1
896,1535,1
897,1545,1
898,35,1
899,203,1
900,263,1
901,323,1
902,742,1
903,962,1
904,1034,1
905,1168,1
906,1178,1
907,1194,1
908,1398,1
909,1461,1
910,1496,1
911,1582,1
912,36,1
913,84,1
914,89,1
915,321,1
916,376,1
917,377,1
918,388,1
919,442,1
920,531,1
921,808,1
922,965,1
923,1149,1
924,1174,1
925,1179,1
926,1240,1
927,1299,1
928,1370,1
929,1430,1
930,1534,1
931,208,1
932,265,1
933,382,1
934,908,1
935,966,1
936,985,1
937,1035,1
938,1115,1
939,1167,1
940,1283,1
941,38,1
942,511,1
943,526,1
944,551,1
945,867,1
946,1280,1
947,1568,1
948,39,1
949,146,1
950,324,1
951,333,1
952,443,1
953,552,1
954,554,1
955,648,1
956,664,1
957,743,1
958,1247,1
959,1259,1
960,1656,1
961,40,1
962,41,1
963,326,1
964,748,1
965,812,1
966,1091,1
967,1413,1
968,1594,1
969,95,1
970,1384,1
971,1441,1
972,42,1
973,91,1
974,266,1
975,322,1
976,334,1
977,447,1
978,528,1
979,688,1
980,968,1
981,986,1
982,1473,1
983,1641,1
984,1710,1
985,43,1
986,214,1
987,666,1
988,1169,1
989,1232,1
990,1250,1
991,1289,1
992,1309,1
993,1312,1
994,1410,1
995,1503,1
996,1509,1
997,44,1
998,379,1
999,463,1
1000,467,1
1001,469,1
1002,515,1
1003,831,1
1004,1107,1
1005,1498,1
1006,45,1
1007,153,1
1008,155,1
1009,157,1
1010,339,1
1011,398,1
1012,883,1
1013,1287,1
1014,1529,1
1015,46,1
1016,97,1
1017,399,1
1018,480,1
1019,595,1
1020,700,1
1021,751,1
1022,820,1
1023,1146,1
1024,1200,1
1025,284,1
1026,471,1
1027,919,1
1028,945,1
1029,946,1
1030,947,1
1031,976,1
1032,994,1
1033,1007,1
1034,1071,1
1035,1152,1
1036,1157,1
1037,1158,1
1038,1195,1
1039,1335,1
1040,1434,1
1041,1451,1
1042,1472,1
1043,48,1
1044,287,1
1045,344,1
1046,604,1
1047,653,1
1048,1011,1
1049,1139,1
1050,1239,1
1051,1269,1
1052,1382,1
1053,1515,1
1054,1578,1
1055,49,1
1056,167,1
1057,226,1
1058,286,1
1059,342,1
1060,874,1
1061,952,1
1062,1138,1
1063,1208,1
1064,1245,1
1065,1258,1
1066,1281,1
1067,1380,1
1068,1391,1
1069,50,1
1070,272,1
1071,288,1
1072,341,1
1073,572,1
1074,596,1
1075,602,1
1076,925,1
1077,992,1
1078,1027,1
1079,1050,1
1080,1110,1
1081,1116,1
1082,1145,1
1083,1230,1
1084,1371,1
1085,1372,1
1086,51,1
1087,290,1
1088,458,1
1089,462,1
1090,707,1
1091,722,1
1092,995,1
1093,1117,1
1094,1125,1
1095,1315,1
1096,104,1
1097,230,1
1098,349,1
1099,386,1
1100,484,1
1101,708,1
1102,786,1
1103,844,1
1104,890,1
1105,913,1
1106,1109,1
1107,1333,1
1108,1419,1
1109,1487,1
1110,1512,1
1111,53,1
1112,217,1
1113,477,1
1114,482,1
1115,489,1
1116,573,1
1117,582,1
1118,668,1
1119,695,1
1120,972,1
1121,1124,1
1122,1171,1
1123,1489,1
1124,54,1
1125,168,1
1126,1054,1
1127,1102,1
1128,1196,1
1129,1437,1
1130,102,1
1131,105,1
1132,169,1
1133,294,1
1134,456,1
1135,470,1
1136,476,1
1137,593,1
1138,615,1
1139,678,1
1140,755,1
